#{"t_start": 1702947202.9094608, "env_id": "CarRacing-v2"}
r,l,t
16.838488,1000,46.502873
55.629139,1000,91.930606
-3.936334,423,111.645385
70.095082,923,152.795084
69.866667,669,181.49481
166.982315,836,219.309048
401.328571,952,261.669726
15.50152,1000,336.992886
290.510949,1000,382.133497
250.157729,1000,430.58266
94.139194,1000,478.373099
616.666667,1000,525.222001
478.595318,1000,572.895546
372.222222,1000,653.01733
472.307692,1000,700.436114
565.517241,1000,747.021456
172.724742,882,788.454772
218.058566,924,831.788043
715.884477,1000,879.354897
276.977778,884,922.005264
362.732919,1000,1003.080057
290.625,1000,1050.369134
389.864865,1000,1096.44593
484.158416,1000,1144.011347
280.062305,1000,1191.191686
114.827559,648,1222.44842
65.625,1000,1303.791734
534.408602,1000,1351.85353
277.289377,1000,1400.03773
68.27931,732,1435.693584
529.179331,1000,1484.067858
259.504132,1000,1531.329759
356.86901,1000,1579.569622
518.012422,1000,1660.502919
542.44186,1000,1708.796074
636.05948,1000,1756.96683
485.365854,1000,1804.81119
628.522337,1000,1852.710042
363.022508,1000,1900.148969
861.937716,1000,1977.191401
611.538462,1000,2024.807069
382.638889,1000,2072.417204
913.8,862,2113.697714
732.142857,1000,2161.175394
443.252595,1000,2209.032932
422.292994,1000,2257.684651
914.2,858,2329.567753
914.4,856,2370.479291
724.0,1000,2418.107974
447.770701,1000,2466.989442
677.777778,1000,2514.645463
917.3,827,2554.137879
763.636364,1000,2634.121034
493.846154,1000,2681.939912
751.06383,1000,2731.053461
511.486486,1000,2778.371264
721.316614,1000,2826.120947
720.895522,1000,2873.448919
657.042254,1000,2951.638944
623.333333,1000,2999.797381
908.8,912,3042.556097
908.7,913,3085.75119
498.265896,1000,3134.402066
906.9,931,3179.368355
846.768061,1000,3227.446206
661.19403,1000,3307.710588
917.1,829,3347.748533
445.454545,1000,3396.578573
459.006211,1000,3445.306825
675.167785,1000,3493.036717
532.786885,1000,3541.537189
886.013986,1000,3620.262904
864.84375,1000,3668.00931
697.507788,1000,3716.182401
469.078947,1000,3764.73411
426.88172,1000,3815.541186
896.197719,1000,3863.648405
913.9,861,3902.063576
615.789474,1000,3980.411035
910.6,894,4022.572468
678.135048,1000,4069.283542
429.780564,1000,4116.49637
915.9,841,4157.309496
750.498339,1000,4204.155005
864.84375,1000,4282.128179
911.1,889,4324.731454
911.6,884,4366.117579
834.42623,1000,4413.15353
848.529412,1000,4460.037664
608.474576,1000,4507.147025
802.097902,1000,4553.58709
888.235294,1000,4632.089936
314.790997,1000,4679.121511
686.941581,1000,4726.114165
656.272401,1000,4772.844734
829.487179,1000,4820.343608
473.289902,1000,4868.274003
674.410774,1000,4945.811103
576.282051,1000,4992.329518
667.213115,1000,5036.602079
876.190476,1000,5083.609811
753.242321,1000,5131.109503
904.3,957,5175.942407
653.623188,1000,5252.994134
915.2,848,5292.7375
877.564103,1000,5339.435165
896.240602,1000,5386.589013
681.758958,1000,5433.981699
464.263323,1000,5481.365442
820.689655,1000,5528.6376
905.1,949,5605.298933
794.557823,1000,5652.503157
668.421053,1000,5698.788617
908.7,913,5741.592238
849.820789,1000,5788.90077
659.878419,1000,5836.127778
590.140845,1000,5915.021624
690.322581,1000,5963.183439
857.446809,1000,6010.719617
813.419913,1000,6056.045565
624.014337,1000,6102.458671
382.248521,1000,6151.428936
631.629393,1000,6229.186438
616.911765,1000,6275.538844
685.440613,1000,6322.489765
913.7,863,6360.320808
890.196078,1000,6406.871372
608.029197,1000,6454.081707
890.09901,1000,6500.831505
386.322188,1000,6577.246053
892.70073,1000,6622.931587
842.65233,1000,6669.149177
697.945205,1000,6715.702044
750.993377,1000,6762.693519
881.949458,1000,6809.317037
812.408759,1000,6886.234987
308.955224,1000,6932.693258
595.364238,1000,6977.870018
928.9,711,7010.2053
846.428571,1000,7055.630338
560.714286,1000,7101.67906
892.424242,1000,7149.037111
917.2,828,7219.290254
882.935154,1000,7265.636306
370.198675,1000,7312.633936
873.484848,1000,7358.369376
647.540984,1000,7402.496424
843.661972,1000,7448.537696
677.089783,1000,7524.567442
203.258824,939,7568.721114
475.301205,1000,7615.158208
923.1,769,7651.095513
339.739414,1000,7700.342455
668.987342,1000,7746.91944
478.358209,1000,7823.174631
874.820144,1000,7869.466796
924.8,752,7905.073142
549.305556,1000,7953.170459
713.72549,1000,8001.999169
657.352941,1000,8050.265386
666.550523,1000,8097.574955
595.035461,1000,8175.394299
835.153584,1000,8222.989514
910.7,893,8263.431051
262.867606,985,8313.227743
713.953488,1000,8362.795894
697.385621,1000,8412.440471
510.942249,1000,8502.91269
420.376176,1000,8552.302786
859.259259,1000,8602.137344
822.535211,1000,8651.749937
465.517241,1000,8702.080651
471.895425,1000,8750.028044
611.038961,1000,8798.281778
122.65625,1000,8882.330585
882.394366,1000,8930.817624
852.191235,1000,8979.422222
457.632399,1000,9028.44317
400.0,1000,9077.065614
809.090909,1000,9127.073646
529.62963,1000,9216.723991
653.472222,1000,9265.31624
728.85906,1000,9313.952114
597.416974,1000,9362.442733
391.803279,1000,9411.132171
635.395189,1000,9459.689878
389.583333,1000,9545.574115
681.456954,1000,9594.556296
274.233129,1000,9643.148921
844.029851,1000,9692.051884
717.164179,1000,9740.720922
545.56962,1000,9789.151771
888.461538,1000,9879.375998
596.245734,1000,9928.440854
533.451957,1000,9977.379073
598.245614,1000,10025.836174
421.875,1000,10074.560268
859.854015,1000,10123.3752
541.891892,1000,10171.163814
639.285714,1000,10259.611668
634.177215,1000,10307.996889
540.410959,1000,10356.428281
618.75,1000,10405.090337
838.983051,1000,10451.079335
546.017699,1000,10500.82247
866.666667,1000,10590.887061
766.438356,1000,10640.468132
374.926254,1000,10689.86013
428.0,1000,10739.208753
761.702128,1000,10790.653707
904.4,956,10837.59275
400.0,1000,10928.810874
395.522388,1000,10978.091562
366.666667,1000,11026.774679
918.7,813,11066.736776
122.972973,1000,11114.441147
393.630573,1000,11162.685621
571.280277,1000,11211.488693
658.741259,1000,11300.95426
916.5,835,11340.963215
658.62069,1000,11389.59993
923.4,766,11424.55789
836.877076,1000,11473.358224
892.727273,1000,11522.040041
809.090909,1000,11612.655525
521.527778,1000,11662.241994
680.405405,1000,11708.960212
638.983051,1000,11753.326286
850.0,1000,11797.680919
674.294671,1000,11842.245784
806.666667,1000,11916.020396
379.233227,1000,11962.052821
593.290735,1000,12007.098854
699.342105,1000,12051.361065
855.32646,1000,12095.706829
851.724138,1000,12139.668672
544.518272,1000,12183.721356
516.724739,1000,12257.296354
797.338403,1000,12301.328418
924.7,753,12335.50081
806.574394,1000,12379.998524
429.239766,1000,12424.161014
853.405018,1000,12468.21014
873.282443,1000,12542.543764
868.503937,1000,12586.470828
623.27044,1000,12630.931399
403.267974,1000,12676.018791
868.641115,1000,12721.939479
606.25,1000,12767.856617
926.6,734,12798.913433
889.130435,1000,12872.280887
438.94081,1000,12916.747771
258.730159,1000,12961.082378
893.127148,1000,13005.288609
758.552632,1000,13048.84447
861.672474,1000,13092.735922
833.333333,1000,13166.067526
740.740741,1000,13210.06779
818.518519,1000,13258.16442
372.491909,1000,13306.338666
882.332155,1000,13354.169605
688.617886,1000,13402.484975
708.724832,1000,13492.366642
25.201695,410,13511.057376
632.20339,1000,13561.627352
826.573427,1000,13611.664248
564.634146,1000,13662.543579
350.867052,1000,13713.856203
720.069204,1000,13763.102347
718.493151,1000,13844.009248
814.285714,1000,13891.985465
835.606061,1000,13940.303739
503.896104,1000,13987.87544
334.173669,1000,14036.383683
751.851852,1000,14084.06227
798.181818,1000,14173.541385
434.545455,1000,14223.18918
857.597173,1000,14272.640805
800.763359,1000,14321.754434
614.285714,1000,14370.867564
570.454545,1000,14420.459006
467.944251,1000,14470.90033
791.22807,1000,14562.784169
627.868852,1000,14612.617324
398.442368,1000,14662.07438
409.615385,1000,14711.024337
601.492537,1000,14760.52661
552.542373,1000,14810.089142
708.724832,1000,14897.101814
638.709677,1000,14945.771747
792.307692,1000,14993.940011
545.390071,1000,15042.544949
637.012987,1000,15091.035167
483.0721,1000,15139.12489
634.219269,1000,15228.057254
623.684211,1000,15276.76208
423.961661,1000,15325.320176
667.272727,1000,15373.873372
507.272727,1000,15421.619349
720.598007,1000,15469.171675
734.415584,1000,15559.567408
811.290323,1000,15607.029412
922.3,777,15641.765452
786.287625,1000,15689.810486
663.837638,1000,15737.469569
460.260586,1000,15786.327417
379.532164,1000,15836.827526
561.490683,1000,15928.428793
768.852459,1000,15977.470751
406.493506,1000,16026.863152
843.609023,1000,16075.976381
841.666667,1000,16126.201453
801.694915,1000,16175.442936
628.813559,1000,16266.294529
835.251799,1000,16314.144772
833.823529,1000,16361.19441
481.469649,1000,16408.615932
600.315457,1000,16456.037389
736.065574,1000,16505.245584
270.481928,1000,16586.40435
821.428571,1000,16634.323824
669.736842,1000,16682.111372
570.807453,1000,16729.384135
462.5,1000,16777.240317
626.072607,1000,16825.003845
495.66787,1000,16872.697204
475.079872,1000,16951.206908
527.659574,1000,16999.145824
679.874214,1000,17047.032335
524.161074,1000,17094.300012
325.925926,1000,17142.025791
578.456592,1000,17189.8698
482.781457,1000,17268.500106
733.333333,1000,17316.147979
704.428044,1000,17363.419959
576.767677,1000,17408.565841
400.485542,960,17454.720635
529.251701,1000,17502.089339
550.519031,1000,17579.275285
782.575758,1000,17626.917947
435.947712,1000,17674.629377
300.684932,1000,17722.083331
576.767677,1000,17769.240971
715.789474,1000,17816.85726
525.0,1000,17895.618573
648.251748,1000,17942.346324
804.255319,1000,17989.32097
731.501832,1000,18036.518718
836.619718,1000,18083.872421
620.779221,1000,18131.506241
623.404255,1000,18178.813027
424.115756,1000,18257.418472
377.61194,1000,18305.285192
800.355872,1000,18353.881862
297.810219,1000,18402.049229
535.451505,1000,18449.852714
700.699301,1000,18498.787026
810.505837,1000,18589.253011
264.583333,1000,18638.831528
754.961832,1000,18687.140461
879.020979,1000,18736.815844
565.39924,1000,18787.336612
615.827338,1000,18837.573404
548.275862,1000,18930.519369
128.755556,769,18971.102294
385.294118,1000,19022.57966
312.698413,1000,19074.891488
785.813149,1000,19123.243916
503.11284,1000,19172.712628
695.053004,1000,19222.857299
265.591398,1000,19315.240098
555.555556,1000,19364.809844
678.723404,1000,19413.120404
618.213058,1000,19460.885456
248.648649,1000,19510.89825
324.342105,1000,19560.786319
610.9375,1000,19651.710052
498.684211,1000,19701.524091
531.268437,1000,19751.092879
411.182109,1000,19800.924834
541.693811,1000,19850.536937
458.718861,1000,19900.883102
464.705882,1000,19992.702032
400.0,1000,20042.055827
291.167192,1000,20091.927725
502.787456,1000,20141.311505
431.690141,1000,20190.508686
383.383686,1000,20239.007299
569.039146,1000,20327.851303
861.538462,1000,20375.838049
489.830508,1000,20423.865949
469.491525,1000,20472.567575
310.526316,1000,20522.154422
612.837838,1000,20571.119739
485.964912,1000,20619.21254
519.926199,1000,20702.412969
767.857143,1000,20751.162315
786.120996,1000,20799.888323
644.186047,1000,20849.681854
789.73384,1000,20898.303596
420.408163,1000,20947.252708
635.59322,1000,21037.265301
424.916944,1000,21085.679773
391.803279,1000,21134.68188
417.857143,1000,21183.254109
626.907631,1000,21231.321225
332.885906,1000,21279.524281
765.248227,1000,21366.799178
814.814815,1000,21415.400558
418.404908,1000,21464.469233
625.352113,1000,21510.705963
648.251748,1000,21560.487623
474.394464,1000,21609.636645
512.903226,1000,21698.728372
752.0,1000,21746.663571
613.780919,1000,21794.786444
418.115942,1000,21842.609584
445.138889,1000,21890.987401
557.894737,1000,21939.403498
472.368421,1000,21988.40353
794.927536,1000,22076.018854
363.258786,1000,22124.012429
410.638298,1000,22171.54076
284.126984,1000,22220.01332
465.217391,1000,22271.365201
529.87013,1000,22320.427264
166.253035,757,22388.684659
475.342466,1000,22436.151679
590.972222,1000,22484.850775
253.536677,823,22525.433945
428.089888,1000,22574.214786
411.254019,1000,22622.36691
830.06993,1000,22712.471409
326.229508,1000,22761.868842
465.972222,1000,22809.879164
471.428571,1000,22855.419484
534.674923,1000,22904.462353
591.275168,1000,22954.106294
263.934426,1000,23003.176571
414.492754,1000,23094.832864
531.205674,1000,23144.106482
702.973978,1000,23193.870252
782.575758,1000,23241.976693
490.062112,1000,23290.3046
304.388715,1000,23338.70832
177.73038,768,23417.585574
730.618893,1000,23466.160457
368.227425,1000,23515.083958
534.615385,1000,23563.969088
446.875,1000,23612.70421
768.243243,1000,23660.90456
